sample_idx,accuracy_correct,match_type,confidence,predicted_answer,ground_truth_answer,match_f1,precision,recall,num_predicted_steps,num_reference_steps,num_matched_predictions,num_matched_references,avg_similarity,max_similarity,threshold_used
822,True,choice,1.0,E,E,0.5,1.0,0.3333333333333333,8,24,8,8,1.0000001192092896,1.0000005960464478,0.35
823,False,choice,1.0,A,C,0.4210526315789474,1.0,0.26666666666666666,4,15,4,4,1.000000238418579,1.0000005960464478,0.35
824,False,choice,1.0,D,A,0.625,1.0,0.45454545454545453,5,11,5,5,1.000000238418579,1.0000004768371582,0.35
825,False,exact,1.0,two,9,0.2222222222222222,1.0,0.125,2,16,2,2,1.0000003576278687,1.0000004768371582,0.35
826,True,numeric_exact,1.0,10,10,0.5,1.0,0.3333333333333333,4,12,4,4,1.0000003576278687,1.0000004768371582,0.35
827,True,choice,1.0,E,E,0.47058823529411764,1.0,0.3076923076923077,4,13,4,4,1.0000001192092896,1.0000004768371582,0.35
828,False,numeric_mismatch,0.0,6,4,0.7368421052631579,1.0,0.5833333333333334,7,12,7,7,1.000000238418579,1.0000004768371582,0.35
829,False,choice,1.0,B,C,0.5333333333333333,1.0,0.36363636363636365,4,11,4,4,1.0000001192092896,1.0000005960464478,0.35
830,False,choice,1.0,C,D,0.4,1.0,0.25,5,20,5,5,1.0000001192092896,1.0000004768371582,0.35
831,False,choice,1.0,B,E,0.5555555555555556,1.0,0.38461538461538464,5,13,5,5,1.000000238418579,1.0000004768371582,0.35
832,False,numeric_mismatch,0.0,1,2,0.4,1.0,0.25,4,16,4,4,1.000000238418579,1.0000004768371582,0.35
833,False,numeric_mismatch,0.0,11,9,0.6666666666666666,1.0,0.5,6,12,6,6,1.000000238418579,1.0000004768371582,0.35
834,False,choice,1.0,D,A,0.4,1.0,0.25,4,16,4,4,1.000000238418579,1.0000005960464478,0.35
835,False,exact,1.0,GDA,D,0.6399999999999999,1.0,0.47058823529411764,8,17,8,8,1.000000238418579,1.0000005960464478,0.35
836,True,choice,1.0,D,D,0.47058823529411764,1.0,0.3076923076923077,4,13,4,4,1.0000003576278687,1.0000007152557373,0.35
837,False,numeric_mismatch,0.0,8,5,0.625,1.0,0.45454545454545453,5,11,5,5,1.000000238418579,1.0000004768371582,0.35
838,True,exact,0.7,D) Beetle with 6 points,B,0.625,1.0,0.45454545454545453,5,11,5,5,1.0000001192092896,1.0000004768371582,0.35
839,False,choice,1.0,B,D,0.4,1.0,0.25,4,16,4,4,1.000000238418579,1.0000005960464478,0.35
840,False,exact,1.0,four,3,0.2727272727272727,1.0,0.15789473684210525,3,19,3,3,1.0000003576278687,1.0000007152557373,0.35
841,True,choice,1.0,D,D,0.3636363636363636,1.0,0.2222222222222222,4,18,4,4,1.000000238418579,1.0000004768371582,0.35
842,False,choice,1.0,B,E,0.38095238095238093,1.0,0.23529411764705882,4,17,4,4,1.000000238418579,1.0000004768371582,0.35
843,False,choice,1.0,D,A,0.3636363636363636,1.0,0.2222222222222222,4,18,4,4,1.000000238418579,1.0000005960464478,0.35
844,True,choice,1.0,B,B,0.3846153846153846,1.0,0.23809523809523808,5,21,5,5,1.0000001192092896,1.0000005960464478,0.35
845,False,numeric_mismatch,0.0,6,5,0.4,1.0,0.25,3,12,3,3,1.000000238418579,1.0000005960464478,0.35
846,False,numeric_mismatch,0.0,18,6,0.7142857142857143,1.0,0.5555555555555556,5,9,5,5,1.0,1.0000004768371582,0.35
847,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,16,0,0,0.0,0.0,0.35
848,False,exact,0.3,18 km,E,0.5,1.0,0.3333333333333333,4,12,4,4,1.0000003576278687,1.0000004768371582,0.35
849,False,choice,1.0,A,D,0.47058823529411764,1.0,0.3076923076923077,4,13,4,4,1.000000238418579,1.0000004768371582,0.35
850,False,choice,1.0,E,C,0.5555555555555556,1.0,0.38461538461538464,5,13,5,5,1.000000238418579,1.0000004768371582,0.35
851,False,exact,0.3,8 kg,B,0.5333333333333333,1.0,0.36363636363636365,4,11,4,4,1.0000001192092896,1.0000003576278687,0.35
852,True,numeric_exact,1.0,3,3,0.8235294117647058,1.0,0.7,7,10,7,7,1.000000238418579,1.0000004768371582,0.35
853,False,numeric_mismatch,0.0,4,5,0.375,1.0,0.23076923076923078,3,13,3,3,1.000000238418579,1.0000003576278687,0.35
854,False,exact,1.0,5-2-3-1-4,E,0.34782608695652173,1.0,0.21052631578947367,4,19,4,4,1.000000238418579,1.0000004768371582,0.35
855,False,exact,0.3,6 m,E,0.3125,1.0,0.18518518518518517,5,27,5,5,1.000000238418579,1.0000005960464478,0.35
856,False,numeric_mismatch,0.0,1,6,0.47058823529411764,1.0,0.3076923076923077,4,13,4,4,1.000000238418579,1.0000004768371582,0.35
857,False,choice,1.0,A,C,0.761904761904762,1.0,0.6153846153846154,8,13,8,8,1.0000001192092896,1.0000005960464478,0.35
858,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
859,False,choice,1.0,D,A,0.47058823529411764,1.0,0.3076923076923077,4,13,4,4,1.0000004768371582,1.0000007152557373,0.35
860,True,choice,1.0,B,B,0.6,1.0,0.42857142857142855,6,14,6,6,1.000000238418579,1.0000005960464478,0.35
861,False,choice,1.0,B,D,0.5,1.0,0.3333333333333333,5,15,5,5,1.0000003576278687,1.0000005960464478,0.35
862,True,numeric_exact,1.0,4,4,0.631578947368421,1.0,0.46153846153846156,6,13,6,6,1.000000238418579,1.0000004768371582,0.35
863,False,choice,1.0,A,C,0.47058823529411764,1.0,0.3076923076923077,4,13,4,4,1.000000238418579,1.0000004768371582,0.35
864,True,choice,1.0,E,E,0.5263157894736842,1.0,0.35714285714285715,5,14,5,5,1.000000238418579,1.0000005960464478,0.35
865,True,numeric_exact,1.0,2,2,0.7368421052631579,1.0,0.5833333333333334,7,12,7,7,1.0000001192092896,1.0000004768371582,0.35
866,False,choice,1.0,D,A,0.631578947368421,1.0,0.46153846153846156,6,13,6,6,1.0,1.0000003576278687,0.35
867,True,choice,1.0,C,C,0.5,1.0,0.3333333333333333,4,12,4,4,1.0000001192092896,1.0000005960464478,0.35
868,False,numeric_mismatch,0.0,10,2,0.5882352941176471,1.0,0.4166666666666667,5,12,5,5,1.0000001192092896,1.0000005960464478,0.35
869,True,choice,1.0,D,D,0.5882352941176471,1.0,0.4166666666666667,5,12,5,5,1.000000238418579,1.0000003576278687,0.35
870,True,choice,1.0,E,E,0.33333333333333337,1.0,0.2,3,15,3,3,1.0000001192092896,1.0000004768371582,0.35
871,False,exact,0.3,On B,D,0.5263157894736842,1.0,0.35714285714285715,5,14,5,5,1.000000238418579,1.0000004768371582,0.35
872,True,choice,1.0,A,A,0.6666666666666666,1.0,0.5,7,14,7,7,1.0000001192092896,1.0000005960464478,0.35
873,False,numeric_mismatch,0.0,2,30,0.6,1.0,0.42857142857142855,6,14,6,6,1.000000238418579,1.0000005960464478,0.35
874,False,choice,1.0,A,B,0.4444444444444445,1.0,0.2857142857142857,4,14,4,4,1.000000238418579,1.0000005960464478,0.35
875,True,numeric_exact,1.0,2,2,0.35294117647058826,1.0,0.21428571428571427,3,14,3,3,1.0000003576278687,1.0000007152557373,0.35
876,False,choice,1.0,B,D,0.47058823529411764,1.0,0.3076923076923077,4,13,4,4,1.000000238418579,1.0000005960464478,0.35
877,False,choice,1.0,C,E,0.5263157894736842,1.0,0.35714285714285715,5,14,5,5,1.0,1.0000005960464478,0.35
878,False,numeric_mismatch,0.0,wagon number 12,8,0.5882352941176471,1.0,0.4166666666666667,5,12,5,5,1.000000238418579,1.0000004768371582,0.35
879,False,numeric_mismatch,0.0,5,3,0.631578947368421,1.0,0.46153846153846156,6,13,6,6,1.000000238418579,1.0000005960464478,0.35
880,False,placeholder,0.0,insufficient information,16,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
881,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
882,False,placeholder,0.0,insufficient information,16,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
883,False,placeholder,0.0,insufficient information,E,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
884,False,placeholder,0.0,insufficient information,5,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
885,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
886,False,placeholder,0.0,insufficient information,D,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
887,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
888,False,placeholder,0.0,insufficient information,6,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.35
889,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
890,False,placeholder,0.0,insufficient information,12,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
891,False,placeholder,0.0,insufficient information,D,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
892,False,placeholder,0.0,insufficient information,8,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
893,False,placeholder,0.0,insufficient information,E,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
894,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
895,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
896,False,placeholder,0.0,insufficient information,D,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
897,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
898,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
899,False,placeholder,0.0,insufficient information,3,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
900,False,placeholder,0.0,insufficient information,3,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
901,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
902,False,placeholder,0.0,insufficient information,2,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
903,False,placeholder,0.0,insufficient information,E,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
904,False,placeholder,0.0,insufficient information,D,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
905,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
906,False,placeholder,0.0,insufficient information,D,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
907,False,placeholder,0.0,insufficient information,E,0.0,0.0,0.0,0,16,0,0,0.0,0.0,0.35
908,False,placeholder,0.0,insufficient information,2,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.35
909,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
910,False,placeholder,0.0,insufficient information,34426,0.0,0.0,0.0,0,16,0,0,0.0,0.0,0.35
911,False,placeholder,0.0,insufficient information,12,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
912,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
913,False,placeholder,0.0,insufficient information,9,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
914,False,placeholder,0.0,insufficient information,34,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
915,False,placeholder,0.0,insufficient information,8,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
916,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
917,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
918,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
919,False,placeholder,0.0,insufficient information,E,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
920,False,placeholder,0.0,insufficient information,13,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.35
921,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
922,False,placeholder,0.0,insufficient information,11,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
923,False,placeholder,0.0,insufficient information,3,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
924,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
925,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
926,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,18,0,0,0.0,0.0,0.35
927,False,placeholder,0.0,insufficient information,2,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
928,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
929,False,placeholder,0.0,insufficient information,60,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
930,False,placeholder,0.0,insufficient information,1,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
931,False,placeholder,0.0,insufficient information,248,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
932,False,placeholder,0.0,insufficient information,75,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
933,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
934,False,placeholder,0.0,insufficient information,30,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
935,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
936,False,placeholder,0.0,insufficient information,E,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.35
937,False,placeholder,0.0,insufficient information,E,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
938,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
939,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
940,False,placeholder,0.0,insufficient information,711,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
941,False,placeholder,0.0,insufficient information,D,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
942,False,placeholder,0.0,insufficient information,2,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
943,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
944,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
945,False,placeholder,0.0,insufficient information,8,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
946,False,placeholder,0.0,insufficient information,D,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
947,False,placeholder,0.0,insufficient information,D,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
948,False,placeholder,0.0,insufficient information,16,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
949,False,placeholder,0.0,insufficient information,2,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
950,False,placeholder,0.0,insufficient information,D,0.0,0.0,0.0,0,15,0,0,0.0,0.0,0.35
951,False,placeholder,0.0,insufficient information,E,0.0,0.0,0.0,0,15,0,0,0.0,0.0,0.35
952,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
953,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
954,False,placeholder,0.0,insufficient information,4,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
955,False,placeholder,0.0,insufficient information,400,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
956,False,placeholder,0.0,insufficient information,10,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
957,False,placeholder,0.0,insufficient information,25,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
958,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
959,False,placeholder,0.0,insufficient information,3,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
960,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
961,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,18,0,0,0.0,0.0,0.35
962,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
963,False,placeholder,0.0,insufficient information,E,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
964,False,placeholder,0.0,insufficient information,13,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
965,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
966,False,placeholder,0.0,insufficient information,D,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
967,False,placeholder,0.0,insufficient information,-2,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
968,False,placeholder,0.0,insufficient information,1,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
969,False,placeholder,0.0,insufficient information,6,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
970,False,placeholder,0.0,insufficient information,D,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
971,False,placeholder,0.0,insufficient information,D,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
972,False,placeholder,0.0,insufficient information,4,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
973,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,15,0,0,0.0,0.0,0.35
974,False,placeholder,0.0,insufficient information,20,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
975,False,placeholder,0.0,insufficient information,16,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
976,False,placeholder,0.0,insufficient information,8,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
977,False,placeholder,0.0,insufficient information,D,0.0,0.0,0.0,0,15,0,0,0.0,0.0,0.35
978,False,placeholder,0.0,insufficient information,446,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
979,False,placeholder,0.0,insufficient information,E,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
980,False,placeholder,0.0,insufficient information,13,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
981,False,placeholder,0.0,insufficient information,D,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
982,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
983,False,placeholder,0.0,insufficient information,9,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
984,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,15,0,0,0.0,0.0,0.35
985,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,15,0,0,0.0,0.0,0.35
986,False,placeholder,0.0,insufficient information,D,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
987,False,placeholder,0.0,insufficient information,D,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
988,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,15,0,0,0.0,0.0,0.35
989,False,placeholder,0.0,insufficient information,3,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
990,False,placeholder,0.0,insufficient information,D,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
991,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,15,0,0,0.0,0.0,0.35
992,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
993,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
994,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
995,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
996,False,placeholder,0.0,insufficient information,116,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
997,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
998,False,placeholder,0.0,insufficient information,1,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.35
999,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,15,0,0,0.0,0.0,0.35
1000,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
1001,False,placeholder,0.0,insufficient information,25,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
1002,False,placeholder,0.0,insufficient information,E,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
1003,False,placeholder,0.0,insufficient information,6,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
1004,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
1005,False,placeholder,0.0,insufficient information,1,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
1006,False,placeholder,0.0,insufficient information,E,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
1007,False,placeholder,0.0,insufficient information,19,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.35
1008,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
1009,False,placeholder,0.0,insufficient information,13,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
1010,False,placeholder,0.0,insufficient information,5,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
1011,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
1012,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
1013,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
1014,False,placeholder,0.0,insufficient information,4.8,0.0,0.0,0.0,0,16,0,0,0.0,0.0,0.35
1015,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
1016,False,placeholder,0.0,insufficient information,E,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
1017,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
1018,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,15,0,0,0.0,0.0,0.35
1019,False,placeholder,0.0,insufficient information,5,0.0,0.0,0.0,0,15,0,0,0.0,0.0,0.35
1020,False,placeholder,0.0,insufficient information,E,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
1021,False,placeholder,0.0,insufficient information,10,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
1022,False,placeholder,0.0,insufficient information,E,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
1023,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
1024,False,placeholder,0.0,insufficient information,4,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
1025,False,placeholder,0.0,insufficient information,E,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
1026,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
1027,False,placeholder,0.0,insufficient information,64,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
1028,False,placeholder,0.0,insufficient information,D,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
1029,False,placeholder,0.0,insufficient information,18,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
1030,False,placeholder,0.0,insufficient information,2,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
1031,False,placeholder,0.0,insufficient information,D,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
1032,False,placeholder,0.0,insufficient information,10,0.0,0.0,0.0,0,16,0,0,0.0,0.0,0.35
1033,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,15,0,0,0.0,0.0,0.35
1034,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
1035,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
1036,False,placeholder,0.0,insufficient information,3,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
1037,False,placeholder,0.0,insufficient information,E,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
1038,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,15,0,0,0.0,0.0,0.35
1039,False,placeholder,0.0,insufficient information,1,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
1040,False,placeholder,0.0,insufficient information,E,0.0,0.0,0.0,0,15,0,0,0.0,0.0,0.35
1041,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
1042,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
1043,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
1044,False,placeholder,0.0,insufficient information,3025,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
1045,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
1046,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
1047,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
1048,False,placeholder,0.0,insufficient information,3,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
1049,False,placeholder,0.0,insufficient information,E,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
1050,False,placeholder,0.0,insufficient information,E,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
1051,False,placeholder,0.0,insufficient information,D,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
1052,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
1053,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
1054,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
1055,False,placeholder,0.0,insufficient information,22,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.35
1056,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
1057,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
1058,False,placeholder,0.0,insufficient information,16,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.35
1059,False,placeholder,0.0,insufficient information,3,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
1060,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
1061,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
1062,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
1063,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
1064,False,placeholder,0.0,insufficient information,6,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
1065,False,placeholder,0.0,insufficient information,8,0.0,0.0,0.0,0,15,0,0,0.0,0.0,0.35
1066,False,placeholder,0.0,insufficient information,E,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
1067,False,placeholder,0.0,insufficient information,E,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
1068,False,placeholder,0.0,insufficient information,D,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
